Data of Tweet,Tweet Content
2022-05-06 23:41:42+00:00,"WATCH:
--PRE-SHADED SA PANDARAYA SA MAGUINDANAO,,  SI LENI ROBREDO LAMANG ANG NILALAMAN NG MGA BALOTA/ NASHEDAN,,  

https://t.co/VgkbrwG9lr https://t.co/dTjIKAruU7"
2022-05-06 23:41:09+00:00,"@givenshurr @YuniCrimson @lenirobredo Bakit nadamay si Leni Robredo? I-call out mo yung  supporter then magulang nya. Pero pano nasangkot si Leni?

At anong gone too far? Marami samin ang ni-curse at sinabihang mamatay na ng mga ka-uri nyo.

No to negative campaigning, please. ✌👊❤💚🤪"
2022-05-06 23:41:07+00:00,"Vote straight UNITEAM! ❤️💚
7. MARCOS, BONGBONG
4. DUTERTE, SARA
8. BAUTISTA, HERBERT BISTEK
27. ESTRADA, JINGGOY
29. GADON, LARRY
30. GATCHALIAN, WIN
33. HONASAN, GRINGO
40. LEGARDA, LOREN
49. PADILLA, ROBIN
54. ROQUE, HARRY SPOX
57. TEODORO, GIBO
62. VILLAR, MARK https://t.co/yX6jjoUSLo"
2022-05-06 23:41:02+00:00,@gwaPINGOfficial @iampinglacson PING LACSON ANG PRESIDENTE NG MGA PILIPINO. NUMERO 5 SA BALOTA https://t.co/VZ6ggyB0DD
2022-05-06 23:40:54+00:00,"BongBong Marcos is 64, Imee Marcos is what, 80?  They could have given back the $10 billion dollars their family stole during the Marcos years. 
Instead, they kept it, Imelda is dying, but she is clinging to a Picasso, a Rembrandt, #bongbongmarcos"
2022-05-06 23:40:43+00:00,"@gdg3 Leni Robredo left the EARTH 😂😂😂✌️✌️✌️

❤️💚🇵🇭"
2022-05-06 23:40:19+00:00,"Mga q ibonoto po. 

Leni robredo
Kiko pangilinan

 Villanueva 
Trillanes
Tulfo
Villar
Binay
Legarda
Gatchalian
Eleazar 
Padilla
Gordon

Party list 
Act cis"
2022-05-06 23:40:18+00:00,Pinagkaitan ng good night sleep ni guardian angel kaya nagkape nalang for Ping Lacson HAHAHAHAHAHA https://t.co/SPR0fy7VbG
2022-05-06 23:40:00+00:00,"#Video El hijo del dictador Ferdinand Marcos, 'Bongbong' Marcos Jr., encabeza las opciones a presidente de Filipinas.

https://t.co/x7Josv6Rwf"
2022-05-06 23:39:49+00:00,House Majority Leader and Lakas - CMD president Martin Romualdez sees landslide victory of Bongbong Marcos and Sara Duterte tandem #BilangPilipino2022 @PhilippineStar https://t.co/1kvivnoTuy
2022-05-06 23:39:48+00:00,@denceasar @rowenagunggong @LugawNaLutang @MickNarvadez @quency_martinaC @HLingayan @SexymhieQ @NileSneel @RonaldImperial4 @AllEspant @EyeEres @AntonioMoralid1 @crissandymark @lino_iam @myzteryosa15 @maanabrenica @kalboakopakimo @FrogMulat @Politikablstgn @beng_beng_beng @molavefinds @SquidPH_0 @xf44p @daddyricks10 @BalDugho @nguimiii @GrowlHarhar @lav2heart14 @Jovs82533461 @AndyRamie @Sanny_2021 @BuangSonny @Magbubukid4 @maria47215 @jobjorl @virmaxi @AtokPascua @IamPatriotMDS @voj_0418 @RonaldR75484618 @Broppy07 @maiiia_nnx @AkoAlaskador @infectious_dx @CamposJuledna @SenLeiladeLima @raissawriter @lenirobredo @PinoyAkoBlog Lord thank you for the next RP’s President- LENI ROBREDO https://t.co/YZtXFIhjO2
2022-05-06 23:39:14+00:00,@Caviteno4Lacson @iampinglacson PING LACSON ANG PRESIDENTE NG MGA PILIPINO! https://t.co/2j7amvVlXe
2022-05-06 23:39:08+00:00,PLEASE LANG KAILANGAN MO MANALO LENI ROBREDO
2022-05-06 23:37:21+00:00,President Leni Robredo cutie🥰🌸
2022-05-06 23:37:20+00:00,A dictator's son runs for Philippines president in a bid to revive his family's power https://t.co/Hm4ViQ3n72
2022-05-06 23:37:01+00:00,"ILANG ARAW NALANG, PRESIDENTE NA SI LENI ROBREDO AT BISE-PRESIDENTE NA SI KIKO PANGILINAN!!!! 💗💗💗"
2022-05-06 23:36:43+00:00,"@datumx11 HINDI TULAD MONG BAKLA KUNG MAGDESISYON ANG INC MANASH. PHILIPPINE PRESIDENT FERDINAND ‘BONGBONG’ MARCOS JR, 17TH PRESIDENT OF THE PHIL REPUBLIC.."
2022-05-06 23:35:56+00:00,"Kasi USELESS ka na po eh, outdated na rin alam mo, gumagawa ng kung ano anong kabalbalan para lang po makasuhan si BBM. Sawang sawa na po kami sa mga KASINUNGALINGAN NIYO.... Close na po ang mind namin BBM WILL BE OUR 17TH PRESIDENT OF THE PHILIPPINES.... BONGBONG MARCOS LANG PO https://t.co/LcQDN63ztq"
2022-05-06 23:35:23+00:00,Pinks would really disrespect anything against Leni Robredo's candidacy without hesitating because the candidate is the number one role model of the pinks.
2022-05-06 23:35:10+00:00,"I'm not a 2022 registered voter, but my Top 2 presidentiables are 1. BBM 2. Ping Lacson qualifications wise"
2022-05-06 23:35:04+00:00,"Good Morning! Let's manifest sa universe ang panalo ni VP Leni soon to be President Leni Robredo!

Mananalo si VP Leni
Mananalo si VP Leni
Mananalo si VP Leni
Mananalo si VP Leni
Mananalo si VP Leni
Mananslo si VP Leni
Mananalo si VP Leni"
2022-05-06 23:35:01+00:00,Presidente ng lahat ng kulay. IPANALO NA NATIN ANG PILIPINAS SA PAMUMUNO NI LENI ROBREDO!!! #capslockparaintense https://t.co/yYH9wqrfi9
2022-05-06 23:34:26+00:00,Leni Robredo: The woman leading the Philippines' 'pink revolution' https://t.co/4RoEGeuHxg
2022-05-06 23:34:26+00:00,Leni Robredo: The woman leading the Philippines' 'pink revolution' https://t.co/id2EJgRjbT
2022-05-06 23:34:23+00:00,https://t.co/bsOVoui1e3
2022-05-06 23:33:51+00:00,"Not Mayon Volcano waving a farewell and good luck wave to our VP Leni Robredo. 

She will win!
She can lead! https://t.co/q8wJnVJZkW"
2022-05-06 23:33:20+00:00,Bongbong Marcos: The man attempting to revive a corrupt political dynasty https://t.co/56TFStXJro
2022-05-06 23:32:29+00:00,@piolopascual_ph Salamat sa Pagsuporta sa Ating Magiging Bagong PANGULO ng Republika ng PILIPINAS LENI ROBREDO AT VP KIKO PANGILINAN.💗💗💗💗💗💗💗💗💗💗🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷
2022-05-06 23:31:18+00:00,"""Youtube is where the brainwashing happens"". Pelajaran dari pemilu Pilpres di Filipina buat 2024?

ps
terus dijadiin alasan amandemen konstitusi + revisi UU Pemilu bikin pilpres tidak langsung. Ketebak?

https://t.co/ztLQcZnrCE https://t.co/lBm5hk6hUB"
2022-05-06 23:30:52+00:00,"Dahil sa katibayan at kahusayan ni Leni Robredo, siya ang nararapat na maging presidente. ‘Yan ang paniniwala ni Doc Jojo na ginugugol ang kanyang oras para tumulong sa kampanya at ipanalo ang laban na ito dahil para sa kanya #LeniIsOurPresident! ✨ https://t.co/CPgCz9EYfX"
2022-05-06 23:30:28+00:00,https://t.co/w4o2chSEJ7
2022-05-06 23:30:10+00:00,"As the campaign period for the national elections ends today, presidential candidate Ferdinand “Bongbong” Marcos Jr. and his running mate Sara Duterte-Carpio maintained a comfortable lead over their opponents in the latest pre-election survey-

Read more👇
https://t.co/EQfLFpL4nQ https://t.co/5nQDquiyUv"
2022-05-06 23:29:17+00:00,"@untmftw0097 Tara na iboto natin si Leni Robredo at Kiko Pangilinan, #Ipana7oNa10ParaSaLahat"
2022-05-06 23:29:12+00:00,"PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/kyynvdUA1N"
2022-05-06 23:29:11+00:00,"'IBANG KLASENG PAGMAMAHAL'

LOOK: Presidential candidate Vice President Leni Robredo thanks supports who attended the Leni-Kiko grand rally in Naga, Camarines Sur on Friday. #VotePH #OurVoteOurFuture | 📷VP Leni Robredo https://t.co/O96qtledfg"
2022-05-06 23:28:28+00:00,@KittyPops2 @untmftw0097 Tara na iboto natin si Leni Robredo at Kiko Pangilinan
2022-05-06 23:27:59+00:00,@iamwhatiam300 @untmftw0097 Sa May 9 tara na iboto natin si Leni Robredo at Kiko Pangilinan
2022-05-06 23:27:48+00:00,What the pollsters say about who’s voting for ‘Bongbong’ Marcos to be the next Filipino president.  https://t.co/Vx5A9a86ok
2022-05-06 23:27:18+00:00,"In no way do I believe BBM supporters are bad people. However, I will continue to take a stand for Leni Robredo and fight back against historical revisionism, misinformation, and disinformation."
2022-05-06 23:27:15+00:00,"In no way do I believe Bongbong Marcos is an inherently bad person. However, I also feel that I have not seen enough commitment, compassion, and acceptance of responsibility from him to entrust the future of my country to his leadership."
2022-05-06 23:27:15+00:00,"@imumay @bongbongmarcos @sandromarcos7 Without a plan? walang direksyon? wow girl, hiyang hiya naman https://t.co/xVy3MVdW56 Desperada naba? hahahah kaya niyo yan Mangombinsi pa kayo 🤣 Wag moko ma sali sali diko kaylangan ng prayers mo Girl, para ma enlightened ako I know what i’m doing thanks!😘"
2022-05-06 23:26:19+00:00,"Huling araw ng kampanya. Kita-kits sa Ayala. Ipapanalo ka namin VP Leni Robredo and Sen. Kiko Pangilinan!

#MakatiIsPink 
#LeniKiko2022 
#IpanaloNatinParaSaLahat
#GobyernongTapatAngatBuhayLahat"
2022-05-06 23:26:17+00:00,"PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/iTHi1SaTJU"
2022-05-06 23:26:09+00:00,"Eto pa lang na sabi niya HINDI SIYA TATAKBO AS PRESIDENT.... PERO TUMAKBO SIYA dahil tatakbo si BONGBONG MARCOS.... 
Sino ang sinungaling.... SUPER LIER ka ROBREDO, pag-aralan mo ang mga SINASABI MO, bumabalik lahat sa iyo.... the nerved... my gulay https://t.co/cxqlHKHCru"
2022-05-06 23:25:35+00:00,"Leni Robredo presents herself as a human being, a person whose presence you can feel. She is the epitome of efficiency and compassion to her people."
2022-05-06 23:25:15+00:00,"Bongbong Marcos presents himself as a name, an ideal, a hope. He is a symbol of perseverance, greatness, and a second chance to his people."
2022-05-06 23:25:15+00:00,@veaveem Leni Robredo ganito ka din ba?
2022-05-06 23:24:57+00:00,Bongbong Marcos: The man attempting to revive a corrupt political dynasty https://t.co/ev3bgklEGP
2022-05-06 23:24:44+00:00,@cj_lagne @2002kyline Welcome to Patal Republic of Bicol! Dito sya babalik as Mrs Robredo. Ito lang ang kaya niyang ipanalong region eh. The rest solid waste. Mga patalon! Simpre susupurtahan nindo an kapwa nindo patal na kandidatong Leni Robredo
2022-05-06 23:24:16+00:00,"AGILA AT TIGRE!
PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/bfZHhWFeSz"
2022-05-06 23:23:42+00:00,"Gustong gusto ko pumunta sa Makati para sa #MitingDeAvance pero dahil may training ako, kita kits na lang sa Victory Rally ni President Maria Leonor ""Leni"" Gerona Robredo. 🌸🌸🌸

#CLAIMINGIT 💗"
2022-05-06 23:22:53+00:00,"PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/zcQ9WBVVBX"
2022-05-06 23:22:02+00:00,"PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/wDcuUxhjze"
2022-05-06 23:21:24+00:00,"PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/cMaSCa27WB"
2022-05-06 23:21:11+00:00,"SAMA-SAMA TAYONG BABANGON MULI!
#BAYANBANGONMULI
PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/wbiiZOPhga"
2022-05-06 23:20:12+00:00,"PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/oL43bxPTWP"
2022-05-06 23:20:06+00:00,"ABANGAN MAMAYA SA FINAL MITING DE AVANCE ANG BIGGEST ENDORSER NG BBMSARA!

PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/7lCGacFQm0"
2022-05-06 23:19:20+00:00,"@onenewsph Beware of the ‘greedy monsters’ behind Leni Robredo. They are former government officials who made life terrible for many Filipinos. 

#NeverAgaintoLiberals/yellow turned Pink"
2022-05-06 23:19:03+00:00,"LOOK: Senator Panfilo Lacson thanks his running mate Senate President Tito Sotto, and their team during their final rally before May 9 in Cavite on Friday. #VotePH #OurVoteOurFuture | 📷Ping Lacson 

READ: https://t.co/N7wrKSVuMm https://t.co/JZNLSOtyBq"
2022-05-06 23:18:15+00:00,Why dont you criticize Leni Robredo verbally shunning away an SMNI reporter in her rally? https://t.co/QrEjHZTBg7
2022-05-06 23:18:00+00:00,"@onenewsph Definitely a laughing stock the Filipinos would become should we allow the ambitious Leni Robredo to take control of our nation.
#NOTOLENI"
2022-05-06 23:17:26+00:00,"Hopefully manalo si Leni Robredo. 🌸🌸🌸

#LetLeniLead"
2022-05-06 23:16:26+00:00,@j4stW4tching @MaamSyj SA MGA hinde nakaintinde Ng salitang bicol maytagapagpaliwanag Naman po puwede po ninyon itanong basta SA araw Ng election suportahan natin c VP Leni Robredo
2022-05-06 23:16:00+00:00,"#KAKAMPANICS mode! #IpaTALONaNa10To Last Day of H2H. 😛😝🤪

PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/AwHsmg97dr"
2022-05-06 23:14:18+00:00,"PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/bzflWCjXMS"
2022-05-06 23:14:07+00:00,"PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/DFHw2ShWC6"
2022-05-06 23:13:56+00:00,"PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/bZOxsrzhUx"
2022-05-06 23:13:41+00:00,"@gmanews @lenirobredo @kikopangilinan Definitely a laughing stock the Filipinos would become should we allow the ambitious Leni Robredo to take control of our nation.
#NOTOLENI"
2022-05-06 23:13:38+00:00,"My Washington Post subscription allows me to share access to great journalism. Check out this gift article, at no cost to you.

Read here: https://t.co/Rvq5agVmzm"
2022-05-06 23:13:31+00:00,"Ex-dictator Ferdinand Marcos’ son Bongbong could usher the family right back into the nation’s highest office when Filipinos head to the polls on Monday, and what this could mean is that “the family’s ill-gotten wealth, remains with the family.” 

My latest for @CBSNews . https://t.co/cvKZ4m7DfD"
2022-05-06 23:12:51+00:00,"Hindi naman malaki mga ngipin nya. Wala lang siyang gilagid. PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/XbyyvzKExD"
2022-05-06 23:12:43+00:00,"Good morning from Manila! 

Just saw this post w/c once again demonstrates VP Leni Robredo’s empathy for regular people. 

Put that together w/ her acumen and experience, she really is the best choice to be our president.
#LetLeniKikoLead https://t.co/q72IijOpfS"
2022-05-06 23:12:40+00:00,"daming accusation, d nyo nmn napakulong. Wala ding saysay! MANANALO C BONGBONG MARCOS, DEAL WITH IT! ❤️💚 https://t.co/m3uegGnRgD"
2022-05-06 23:12:29+00:00,2 days bago naten sayangin ang isang Leni Robredo.
2022-05-06 23:12:26+00:00,"@gmanews @lenirobredo @kikopangilinan Beware of the ‘greedy monsters’ behind Leni Robredo. They are former government officials who made life terrible for many Filipinos. 

#NeverAgaintoLiberals/yellow turned Pink"
2022-05-06 23:12:23+00:00,"#7 Marcos Bongbong 
#4 Duterte Sara 

@jobjorl @GrowlHarhar https://t.co/QbJNdwI3KV"
2022-05-06 23:12:11+00:00,"Salamat Shaina .. saw this from her IG
kay President Leni Robredo tayo #MakatiIsPink https://t.co/OR2Qm9xctS"
2022-05-06 23:12:07+00:00,"@ABSCBNNews @zenhernandez Beware of the ‘greedy monsters’ behind Leni Robredo. They are former government officials who made life terrible for many Filipinos. 

#NeverAgaintoLiberals/yellow turned Pink"
2022-05-06 23:11:56+00:00,@pipaykipayy Bakit andami umiiyak dito? Magsimba lang kayo di naman ni pipay babakuran ang mga simbahan nung mga boboto kay bongbong marcos. Nakakatawa lang na galit kayo sa harmless tweet na to pero sa usapin ng pagnanakaw ay okay sa inyo. Lols
2022-05-06 23:11:51+00:00,"VOTE STRAIGHT FOR UNITEAM! ✌️👊
PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/S3WBswvhLG"
2022-05-06 23:11:42+00:00,"MSM went ape when SMNI was able to interview Gen. Palparan but was creepily silent went cRappler interviewed  de lima. PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA"
2022-05-06 23:11:22+00:00,"kabobohan ng Marcos? Fyi, c LENI ang BOBO! Maniwala sa katotohanang gawa gawa ng mga feeling know it all nyong pag-iisip! 

NO TO LENI ROBREDO!!! https://t.co/rl4hx737mo"
2022-05-06 23:11:04+00:00,"Lord, please. 🙏 Let it Leni Robredo. 💓"
