Data of Tweet,Tweet Content
2022-05-04 18:03:28+00:00,"@Heethaniiee_15 @wonfeedz I wanna clarify this to you. Ang magulang ni Bongbong Marcos ay nagnakaw ng bilyon-bilyong pera sa kaban ng bayan. Oh sila naman pala eh, bakit si BBM magnanakaw? The answer is ang mga beneficiary ng mga ninakaw nina Imelda ay sina BBM at mga kapatid niya. So, ang paggasta +++"
2022-05-04 18:02:29+00:00,"Even Wanna Ver, the daughter of Fabian Ver, acknowledge the atrocities done during martial law, and is apologizing and currently trying to make up for her father's violence. Bongbong Marcos could never. 

#ashsgs"
2022-05-04 18:01:19+00:00,"#ICYMI: Presidential candidate Leody de Guzman and his running mate, former congressman Walden Bello, have received an endorsement from American intellectual, social critic, and author Noam Chomsky. https://t.co/E9zKon2ulC"
2022-05-04 18:00:55+00:00,"@meyganchanel 12 trillion pesos in debt ang Pilipinas dahil kay never satisfied corrupt subhuman anti-Catholic and anti-God Duterte- at dahil sa katangahan ng mga botante who elected Duterte. Pag nanalo sila Bongbong Marcos at Sara Duterte, within 6 years-P72 trillion in debt ang Pilipinas."
2022-05-04 18:00:55+00:00,"@BLACKPINKSTATS5 TRANSLATION: “Those who are mad at YGE for Leni-Kiko.”

Leni Robredo is running for President
Kiko Pangilinan is running for Vice President

It’s a trend now in the Philippine elections for inclusivity/representation like “Blinks for Leni-Kiko” to show their support."
2022-05-04 18:00:50+00:00,"bongbong marcos can’t even speak for himself, what more para sa country natin?"
2022-05-04 18:00:29+00:00,"my brain during the exam and quiz today:

🎶 KAY LENI TAYOOO LENI ROBREDO OWOHHH 🎶

😭😭😭😭 IPANALO NA NA10 TOG ISTFG"
2022-05-04 18:00:01+00:00,Members of PH Catholic clergy back Leni-Kiko in May 9 polls https://t.co/EwGZpXk3ok
2022-05-04 17:59:45+00:00,"Sa Gobyernong Tapat, Angat Buhay Lahat!  

Ako si Gab, iskolar ng bayang laging gising mga 18 hours, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/R2PLavVXxT"
2022-05-04 17:59:45+00:00,"The Solution.

* Leni Robredo - Philippines 

* Peter Obi - Nigeria

Mabuhay Filipino. God bless Nigeria. ❤️🌞 https://t.co/jmYwx0Snrh"
2022-05-04 17:58:51+00:00,The full report about Duterte and state-sponsored trolls to redtag @lenirobredo on https://t.co/HLuniZGV9S PLS RT https://t.co/DTK8gJh66Q
2022-05-04 17:58:27+00:00,"🌷Bakit si Leni? https://t.co/ghI5tSY0Cv

🌾 Bakit si Kiko? https://t.co/PbCXCOcHEj"
2022-05-04 17:58:05+00:00,"@BLACKPINKSTATS5 FOR CONTEXT: Philippine elections is on May 9, Monday. A lot of KPOP stans across different fandoms have expressed their support to the current VP and also the lone woman running for President, Leni Robredo, she is running against the son of the deposed dictator."
2022-05-04 17:57:59+00:00,WALANG NAGAWA SI BONGBONG MARCOS PERIOD
2022-05-04 17:57:58+00:00,"I am a Swiftie, I live with Taylor Swift's standards, and I support VP Leni Robredo for President, and Senator Kiko Pangilinan for Vice President. 🌸

Taylor herself is known for being vocal about her beliefs in politics and societal. She stood up for what she thinks is right. https://t.co/kRO1TE8SdU"
2022-05-04 17:57:21+00:00,"𝗦𝗮 𝗚𝗼𝗯𝘆𝗲𝗿𝗻𝗼𝗻𝗴 𝗧𝗮𝗽𝗮𝘁, 𝗔𝗻𝗴𝗮𝘁 𝗕𝘂𝗵𝗮𝘆 𝗟𝗮𝗵𝗮𝘁
Ako si @fanxgirl19, isang certified na KathCakes/KathNiels — nakikiisa sa pagsuporta kay Vice President Leni Robredo &amp; Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate
#IpanaloNa10To #NewProfilePic https://t.co/wXzgYyTEVD"
2022-05-04 17:56:58+00:00,"pati ata sa pagtulog ko rinig ko yung ""ang presidente leni robredo, bise presidente kiko pangilinan"" 😭😭😭"
2022-05-04 17:56:41+00:00,"Ako si I-man Garcia isang manunulat ng tula't balita, nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo na ipanalo ito para sa lahat! https://t.co/Wz5v6djecM"
2022-05-04 17:55:51+00:00,"BAKIT SI LENI? 
respect my onion🧅 

I'm an accountancy student who has a background in law, taxation, finance, and economics. In applying my knowledge from the fields above, I can attest that VP Leni Robredo has the most credible platforms to enhance the lives of the Filipinos."
2022-05-04 17:55:33+00:00,I’m so happy and proud of my friends who were not afraid to show their support for VP Leni Robredo (especially to those friends who were not really vocal about politics)🥺🫰💖
2022-05-04 17:55:17+00:00,"Sa Gobyernong Tapat, Angat Buhay Lahat! At siyempre, ipapanalo po natin ito para sa lahat! 

Ako ay nakikiisa sa pagsuporta kay Leni Robredo at Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap.

#LeniKiko2022
#KulayRosasAngBukas https://t.co/jICjPLlXnZ"
2022-05-04 17:55:01+00:00,"Varios obispos y 1.200 sacerdotes filipinos piden el voto para Leni Robredo. 

Tras seis años de conflicto con el presidente saliente, Rodrigo Duterte, la Iglesia ha creado grupos de discernimiento y vigilará el desarrollo de los comicios del lunes. 

https://t.co/to27UaCZeD"
2022-05-04 17:54:29+00:00,@GelSantosRelos @lenirobredo @cnnphilippines ito na Yung hinihingi nyo kay BongBong Marcos
2022-05-04 17:53:39+00:00,ang presidente leni robredo
2022-05-04 17:52:15+00:00,"Leni Robredo
U helped so many in time of need n u touched the core values n sensibilities of the Fil coz they have not exp such love and care from a national politician."
2022-05-04 17:50:47+00:00,"Bilang #SimplengTao (Gloc-9, 2003), naniniwala ako sa kasanayan, kredibilidad, at plataporma nina Leni Robredo at Kiko Pangilinan. Sana kayo rin! Sa May 9, #LeniKiko po tayo! https://t.co/JtfhNccwpe"
2022-05-04 17:50:27+00:00,"Leni Robredo, u r one in a million politicians."
2022-05-04 17:49:58+00:00,Islamic TERRORIST group the Moro Islamic Liberation Front supports Leni Robredo https://t.co/WI579iXnQn
2022-05-04 17:49:33+00:00,"👉🏽😘👈🏽

🌸 Bakit si Leni? 
https://t.co/YnDOdwrpWp 

🌾 Bakit si Kiko? 
https://t.co/8lV1Ve7DoJ 

#LeniKiko2022
#KulayRosasAngBukas
#SaGobyernongTapatAngatBuhayLahat
#LenSlide
#SiKikoAngManokKo

Frame by Japet Hosiah Peña
https://t.co/Bciw5mkmz8 https://t.co/y6HCZ1qdpr"
2022-05-04 17:48:21+00:00,"May 15 na?! Sana naman matiwasay ang kanilang pagpasok pabalik sa loob ng bahay ni Kuya. 

Ex: nanalo si Leni Robredo after nilang mag-vote. (Edi masaya silang babalik)

#PBBTeen5thEviction"
2022-05-04 17:47:18+00:00,"Ako si Ash isang engene, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo kami na kulayan ng Rosas ang ating Kinabukasan! https://t.co/iPJagQXKaf"
2022-05-04 17:47:06+00:00,"let's admit the fact that he's incompetent. take off his last name, what is he? nothing. unlike Leni Robredo, her credentials says it all. plus the fact that she has a degree? BBM cannot. i'm not dragging BBM down but making you see the difference between them."
2022-05-04 17:47:06+00:00,"He wants the title. His mother, former first lady, Imelda Marcos even said that in Bongbong's age, he should become a President of the country because his father did. This was based on their statement from the documentary film The KingMaker. https://t.co/DzVpR75UZj"
2022-05-04 17:46:57+00:00,"AKO AY PILIPINO PARA SA PILIPINAS.
ANG AKING PANGULO AY SI LENI ROBREDO, AT ANG PANGALAWANG PANGULO KO AY SI KIKO PANGILINAN.
#LetLeniLead #SiKikoAngManokKo #ChelDiokno #LeniKiko2022 #SaGobyernongTapatAngatBuhayLahat #KulayRosasAngBukas"
2022-05-04 17:46:34+00:00,"I don't think Ma'am VP Leni Robredo has these much (or any at all for that matter) cases against her or her family:

https://t.co/Ujr7gkvX1Y

 #ashsgs"
2022-05-04 17:45:48+00:00,"ANG TANONG KO FOR MR. ANONYMOUS,, alr let's stop dwelling in the past, pero what did BONGBONG MARCOS do within the past 6 years? ANY AMBAGS? WALA NGA SIYANG PLATAPORMA BUKOD SA UNITY NA DI NAMAN CONSIDERED AS ONE. BALIW #ashsgs"
2022-05-04 17:45:21+00:00,ANG PRESIDENTE LENI ROBREDO BISE PRESIDENTE KIKO PANGILINANN
2022-05-04 17:45:13+00:00,"MABUHAY ANG LAHAT NG SUPPORTERS NI LENI ROBREDO

MABUHAY ANG FILIPINAS AT WALA MAR LAW (GOLDEN AGE)

MABUHAY SI LENI ROBREDO 4 PRESIDENT 4 GOB TAPAT,ANGAT BUHAY LAHAT

I love u all with Agape Love,

Rudy,  https://t.co/tVhXvnOxwD"
2022-05-04 17:45:10+00:00,"health-wise talaga 2016 bongbong marcos looks so different, parang dinaan ng bagyo tong 2022 edition https://t.co/BzvxLO3Y8S"
2022-05-04 17:44:54+00:00,Ang cravings natin sa May 9 ay ang nag iisang Leni Robredo
2022-05-04 17:44:28+00:00,"And history aside, bongbong marcos as an individual and as a person is not worthy as a leader because he fucking cant."
2022-05-04 17:43:39+00:00,"Mayroon pong Diyos, at mananalo po si Leni Robredo #ashsgs"
2022-05-04 17:43:32+00:00,"@lenirobredo Mga kababayan ,Tara na ,ngayong May 09,2022 ipanalo na na10 ito  Sama sama Po natin ihatid biyaheng #Malacañang ang ating Mahal na Pangulo Atty. LENI G. ROBREDO 🌟🇵🇭❤️🎀🌸 The 17Th President of the Republic of the Philippines 🇵🇭, and the 3rd Female Philippine Pres. https://t.co/TSw7yZdZj9"
2022-05-04 17:43:30+00:00,"""Sa Gobyernong tapat, Leni-Kiko got my back!"" 🌷

Ako si Nikki, isang NCTZEN na nakiki-isa sa pagsuporta kay VP Leni Robredo at Sen Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/EEKOAWHjSG"
2022-05-04 17:42:48+00:00,"lss:
ang presidente leni robredo bise presidente kiko pangilinan 
sa gobyernong tapat angat buhay lahat"
2022-05-04 17:42:47+00:00,"Ang ganda din pala ng legacy ni Jesse Robredo na asawa ni VP Leni.
https://t.co/KHrRUNiX2P"
2022-05-04 17:42:38+00:00,@kaomiahduh doc tricia simps for leni-kiko 🥰 https://t.co/gwoUKjuoDM
2022-05-04 17:42:05+00:00,"They celebrate victory sa pagkakadivide ng family. Ladies and gentlemen, pinklawans, led by their Google trends president and negative trust rating candidate, Leni Robredo. https://t.co/GCnvMowSoc"
2022-05-04 17:41:40+00:00,Medal of Valor awardee not supporting Leni Robredo due to ‘CPP-NPA link’ https://t.co/ucrdphhRf9
2022-05-04 17:41:30+00:00,"As the election draws nearer, it’s time for our voices to be heard, it’s time for you to vote wisely. Sa gobyernong tapat, angat buhay lahat.💗 (2)

Leni Robredo for President.🎀
Kiko Pangilinan for Vice President.🌷

#LetLeniKikoLead
#LeniKiko2022
#KulayRosasAngBukas https://t.co/icKz3FOvQh"
2022-05-04 17:40:53+00:00,Ano po bang nagawa ni Bongbong Marcos? #ashsgs
2022-05-04 17:40:51+00:00,Wtf ako ata unang makakareview ng Ping Lacson movie sa Letterboxd
2022-05-04 17:39:54+00:00,LENI ROBREDO!
2022-05-04 17:39:15+00:00,@bgyo_undoi https://t.co/2NeXIBUiHW
2022-05-04 17:39:13+00:00,"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Teddy isang ARMY, nakiki-isa sa pagsuporta kay VP Leni Robredo at Sen. Kiko Pangilinan kasama ang Tropang Angat para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo kami na kulayan ng Rosas ang ating Kinabukasan! https://t.co/1WVMZvZKne"
2022-05-04 17:39:11+00:00,"#IpanaloNa10ParaSaLahat! 🇵🇭🇵🇭🇵🇭

https://t.co/qK8rk57url

#LeniKiko2022 #KulayRosasAngBukas #Ipana7oNa10to #GoodGovernance #AngatBuhayLahat

Frame By: Dwight Navarro
https://t.co/B1sq6B4C4F https://t.co/JvOrav4rVc"
2022-05-04 17:39:08+00:00,"@kingminotaurs @EckerleIsabella But I really hope Leni Robredo wins the election and becomes president. It’s time for a sane, decent person to develop the country towards more equality, human rights and progress in society, good governance and economy. Strongman-ship is no sustainable path to progress!"
2022-05-04 17:39:05+00:00,"Ang tatay ko bbm 
kaming tatlong babae sa pamilya leni
Nirerespeto namin ang desisyon niya ngunit ayaw niyang irespeto ang amin? kaya't nakuha mo sa amin kanina ay pag aaral sayo ng mga nagawa ni VP Leni Robredo."
2022-05-04 17:38:03+00:00,All are black propaganda ng mga kalaban lang naman Yan na may ally si VP LENI ROBREDO na communist. LAHAT gagawin nila para sirain ang momentum ni VP LENI ROBREDO. https://t.co/8opdKdBtdT
2022-05-04 17:37:54+00:00,"🌸 ""Sa Gobyernong Tapat, Angat Buhay Lahat!"" 🌸

Ako si Lei, isang CARAT, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. 

#LetLeniKikoLead 
#LeniKiko2022 https://t.co/sxe9V61hWs"
2022-05-04 17:36:43+00:00,"Sa Gobyernong Tapat, Angat Buhay Lahat! At siyempre, ipapanalo po natin ito para sa lahat! 

Ako si Marc Mañosa, isang Accountancy Student, at nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan

#LeniKiko2022 
#LetLeniKikoLead 
#KulayRosasAngBukas https://t.co/XCLrRr0LKo"
2022-05-04 17:36:32+00:00,LENI ROBREDO FOR PRESIDENT THANK YOU.
2022-05-04 17:35:14+00:00,Leni robredo 🌸💕
2022-05-04 17:34:42+00:00,"@jodeszgavilan This was how Marcos treated fellow Filipinos - young and old, men and women, and priests. Bongbong will do the same to all of us. #RT #history #facts #TRUTH https://t.co/2Ct9EqJNOd"
2022-05-04 17:34:12+00:00,"I am Lei, a VIP / Blackjack / Aroha / Carat / Stay / Moomoo / iKONic / Swith / Belllie’ve, for Leni Robredo and Kiko Pangilinan!

🌸💖🌸

https://t.co/4nrfLzoR2A

#LeniKiko2022 #KulayRosasAngBukas  #KPOPstans4leni https://t.co/RjxnZ3pc1c"
2022-05-04 17:34:07+00:00,"‼️MGA HINDI DAPAT SAYANGIN‼️

✅ Leni Robredo
✅ Kiko Pangilinan
✅ Chel Diokno
✅ Ako

HAHAJDHSIKS CHARIZIVILITY 🌸💗🌷😂"
2022-05-04 17:33:40+00:00,i miss you chanyeol paglabas mo si leni robredo na ang presidente claiming malala na ito nakaluhod na ako
2022-05-04 17:33:30+00:00,Ping Lacson: Super Cop is a perfect biopic. It does the Wikipedia article style plot many biopics do since much of the film centers around Ping's big career moments. It's like a 90 minute dick measuring contest. The characters are all just details in service to Ping's image
2022-05-04 17:33:30+00:00,"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Sam isang Stay, nakiki-isa sa pagsuporta kay VP Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo na ipanalo ito para sa lahat!"
2022-05-04 17:33:19+00:00,"Please help support Leni for President 2022, add a #Twibbon now! https://t.co/UzCEbbTE7Q"
2022-05-04 17:33:00+00:00,"✨17th President of the Philippines, President Leni Robredo cutie✨"
2022-05-04 17:32:24+00:00,"non-filos listen up!! this video is super informative on the past and current situation of the philippines. this election will define the future of my country. leni robredo is a ray of hope for us, and here you will understand why :) 

https://t.co/0vecepalQJ"
2022-05-04 17:32:24+00:00,@xxJshLpzxx Unfair talaga yan tol kaya kung ako sayo Ping Lacson tayo 🙏🙏
2022-05-04 17:31:52+00:00,"unprecedented
leni robredo??? https://t.co/CzbDjIW11I"
2022-05-04 17:31:27+00:00,The woman I'm campaigning for President: the hardworking Leni Robredo https://t.co/q0GyG04xS3
2022-05-04 17:30:57+00:00,#NewProfilePic leni robredo https://t.co/joHkj91oh5
2022-05-04 17:30:52+00:00,"Ako si Trisa, isang BLOOMS for Leni-Kiko, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo kami na kulayan ng Rosas ang ating Kinabukasan! https://t.co/zOK3zMk4Fb"
2022-05-04 17:30:51+00:00,"“At ngayong darating na halalan, ang tatanglaw sa buong bayan ay ilaw ng tahanan.” - VP Leni Robredo

#IpanaloNa10to
#LeniKikoAllTheWay https://t.co/1n3XKKwKxG"
2022-05-04 17:30:29+00:00,"@i43lino bang chan  🤝   leni robredo
            best leader

ipanalo na10 'to!!! 💗"
2022-05-04 17:29:04+00:00,Law of attraction: PRESIDENT Leni Robredo
2022-05-04 17:28:54+00:00,"https://t.co/2q1djuAqcB

https://t.co/vPLTvwGgpQ"
2022-05-04 17:28:11+00:00,@jhaesmiles @MJDZN This is Leni Robredo playlist habang inaayos ang kakampink donations
2022-05-04 17:27:29+00:00,"Ilalaban ko na to! See you Metro Manila tomorrow! 🌺

Tara magkita kita tayo sa Miting de Avance!
Ang paglaum sang Negros kag sang Bilog nga Pilipinas Leni Robredo 🇵🇭
#Ipana10NatinParaSaLahat #IpanloNa10ToParaSaLahat https://t.co/7kMpf3njHe"
2022-05-04 17:27:05+00:00,bongbong marcos did not acknowledge. HE DID NOT. #ashsgs
2022-05-04 17:26:51+00:00,sakura stans ph for leni robredo forreals
2022-05-04 17:26:17+00:00,"(•_•)💗
&lt;)   )╯  Ang Presidente,
 /    \     Leni Robredo!
💚
\(•_•)  
 (   (&gt;    Bise-Presidente,
 /    \     Kiko Pangilinan!

(•_•)💗
&lt;)   )╯  Ang Presidente,
 /    \     Leni Robredo!
💚
\(•_•)  
 (   (&gt;    Bise-Presidente,
 /    \     Kiko Pangilinan!"
2022-05-04 17:26:12+00:00,SI LENI ROBREDO AT KIKO PANGILINAN ANG PRESIDENTE AT BISE PRESIDENTE KO. 🌷
2022-05-04 17:26:07+00:00,"Vice President Leni Robredo's Recovery Economic Plan 🌸

https://t.co/AAVNL1SKNI"
2022-05-04 17:26:00+00:00,ANONG DI NAIDENY NG MARCOS??? Naideny ni bongbong!!! #ashsgs
2022-05-04 17:25:43+00:00,It sucks to see Ping Lacson at the bottom. I swear he deserves better
2022-05-04 17:25:39+00:00,"Ako si Kaye isang Blink at High School Student, nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo na ipanalo ito para sa lahat🌸"
2022-05-04 17:25:28+00:00,"President
10 Robredo, Leni

VP
7 Pangilinan, Kiko

Senators
4 Baguilat, Teddy
16 Colmenares, Neri
18 De Lima, Leila
21 Diokno, Chel
26 Espiritu, Luke
34 Hontiveros, Risa
37 Labog, Elmer
38 Lacson, Alex
45 Matula, Sonny
63 Zubiaga, Carmen

#ashsgs"
2022-05-04 17:25:13+00:00,"wrong spellings but im just so angry. nawawala patience ko di talaga ako for radical love lol but anyways

source: https://t.co/dvKBUr2lsI"
2022-05-04 17:24:05+00:00,"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si nicole isang nctzen, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/aIXnKNRZCx"
2022-05-04 17:23:50+00:00,"ALAM NIYO BA, KAPATID KO LANG KARAMAY KONG LENI ROBREDO DITO KALOKA TIGNAN NIYO PATI 7 YEARS OLD MAS ALAM PA ANG TAMA KAYSA SA INYO?????? 😭"
2022-05-04 17:23:18+00:00,"""Human rights are at the core of the profession of psychology"" (Hagenaars et al., 2020). I will vote for VP Leni Robredo for President for she protects and promote human rights and the well-being of the people. 
🌷🌸💗
#NewProfilePic
#PsychForLeni 
#LeniKiko2022 https://t.co/2hy947GsfI"
2022-05-04 17:23:07+00:00,"I'M READY FOR MAY 9 ✊
 ""Sa Gobyernong Tapat, Angat Buhay Lahat! Ipapanalo po natin ito para sa lahat!""

Ako ay nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/7NiG1sE11J"
2022-05-04 17:22:34+00:00,"unprecedented, Leni Robredo
bise precedented, Kiko Pangilinan 🌸 https://t.co/OWMCPdcIbT"
2022-05-04 17:20:57+00:00,"leni robredo, nor politics in general, did not ruin loren legarda's relationship with her son. her moral choices – as a person, a filipino, even more so as a public servant, and a mother – did. 

#NeverForget #NeverAgain https://t.co/Yj9wYcNGHC"
2022-05-04 17:20:31+00:00,"Please #Ipana7oNa10to 🌸💖💚🌷 Lets support the ✨right cause✨

Bakit si #LeniRobredoForPresident?
🔗: https://t.co/i4017zUgVO

Bakit si #KikoPangilinanForVicePresident?
🔗: https://t.co/EYBlXzGVYQ

#LetLeniKikoLead
#KulayRosasAngBukas"
2022-05-04 17:20:15+00:00,They have an interactive Bongbong Marcos troll network report with a list of 102 trolls (not exhaustive) and a link to their Facebook profiles and online activities. https://t.co/eMvcfX4bgV
2022-05-04 17:20:00+00:00,"malinaw ang pagkakaiba.

ang kabilang kampo, nagsasalita para sa kalinisan at kapakanan ng pangalan ng kanilang kandidato.

tayo, nagsasalita para sa karapatan at dignidad ng bawat mamamayang Pilipino. babawiin natin ito sa pamamagitan ng paghalal kay Leni Robredo.

#ashsgs"
2022-05-04 17:19:41+00:00,Makikinig ng comeback ng 5SOS nang si Leni Robredo ang president elect https://t.co/u36DzLqaQF
2022-05-04 17:19:33+00:00,"Trolls ni Bongbong Marcos. (First batch muna hahah)
Sabay-sabay nating i-report

https://t.co/7tPBgbnHG9
https://t.co/MWzHtKdxqM
https://t.co/IUNbNIUx1B
https://t.co/6SRKVByNFy
https://t.co/dVKdVncj1E
https://t.co/G0cEkiNeDd

#CebuYass 
#Ipana7oNa10to"
2022-05-04 17:19:19+00:00,"""babae ka, hindi babae lang""
LENI ROBREDO🌸"
2022-05-04 17:19:09+00:00,"@cocoandpink @OysonMike The kind of people supporting Leni Robredo, speaks volumes."
2022-05-04 17:19:04+00:00,"PRESIDENT: #10 ROBREDO, LENI
VICE PRESIDENT: #7 PANGILINAN, KIKO
SENATORS:
#4 BAGUILAT, TEDDY 
#16 COLMENARES, NERI 
#18 DE LIMA, LEILA  
#21 DIOKNO, CHEL 
#26 ESPIRITU, LUKE 
#34 HONTIVEROS, RISA 
#37 LABOG, ELMER 
#38 LACSON, ALEX 
#45 MATULA, SONNY 
#63 ZUBIAGA, CARMEN"
2022-05-04 17:18:59+00:00,"Leni Robredo #10: https://t.co/Gf8tONAoLC

Kiko Pangilinan #7: https://t.co/ahngRWHNbS

https://t.co/TA4DTqXq7Q"
2022-05-04 17:18:56+00:00,"maka uplift ug mood ning magstream sa ""This is Leni Robredo"" playlist HAHAHAH"
2022-05-04 17:18:22+00:00,"it just makes me wonder na sobrang raming hate ang natanggap ni vp leni for running as president for the filipinos.

pero bongbong marcos got utmost support when he filed for candidacy and run for president, just to clear his family's name.

😐😐😐 https://t.co/WHyCb66W2s"
2022-05-04 17:18:20+00:00,"Wala daw syang trolls, sabi ni Bongbong Marcos. #MarcosSinungaling
Check this out, “Disinformation, Trolls, And Bong Bong Marcos In The 2022 Philippine Presidential Election”
https://t.co/YRgFTHODlw"
2022-05-04 17:18:16+00:00,"Harapan 2022 | Isko Moreno Domagoso | March 28, 2022 https://t.co/t51i7gq18x via @YouTube"
2022-05-04 17:17:19+00:00,"""Sa Gobyernong Tapat, Angat Buhay Lahat! At siyempre, ipapanalo po natin ito para sa lahat! 

Ako si Michel isang angel, nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating https://t.co/J9jXLz1MHb"
2022-05-04 17:17:17+00:00,"""Sa Gobyernong Tapat, Angat Buhay Lahat!""
Ako si YAS isang ORBIT, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara,samahan ninyo kami na kulayan ng Rosas https://t.co/m1zpu8vZRT"
2022-05-04 17:16:54+00:00,idk how to use twibbon and idk if there are filo aoes here so here's a png if u wanna use this border to support leni robredo for the upcoming presidential election https://t.co/4nyogkiYdw https://t.co/b4V8lcDLSN
2022-05-04 17:16:47+00:00,"UNA DEBATES DIFFER FROM COURT HEARING NG SOBRANG LAKI SECOND SMNI HOST QUIBOLOY IS FACING CASES SUCH AS HUMAN TRAFFICKING IN THE US : ) TATLO BONGBONG MARCOS IS NOT ACCUSED HE IS CONVICTED AND PROVEN GUILTY

but u guys refuse to see and hear the truth #halalanspace lol"
2022-05-04 17:15:58+00:00,"@averysadpoet @I_kibot @maracepeda Oo Ayan Ang turo sa Inyo Ni Leni Robredo,Ultimo pamilya mo kamuhian mo dhil lng sa ito'y Marcos Apologist. Where in fact,parehas kayong SALOT Marcos at Aquino. Kayo mga kakampwet at AQUINO APOLOGIST. Mga mamamatay magsasaka.mga Demonyo.dba uso sa inyo cancel culture 🤢🤮🥴#loren"
2022-05-04 17:15:50+00:00,"We've had so many Marcoses, Arroyos, Dutertes, &amp; Estradas. It's high time we must get rid of them for our govt to be transparent, honest &amp; clean. Now is the best time to choose who is true, dedicated &amp; sincere. Leni Robredo is that one time chance for us to recover &amp; be sane."
2022-05-04 17:14:01+00:00,"Kay kahit magisa ko lang sa block namin na kakampink di ako mahihiyang tumindig para sa aking kinabukasan. Boto ko para sa'yo lamang My president Leni Robredo #LeniLiwanagSaDilim #LeniKiko2022 #LeniForPresident2022 
#KulayRosasAngBukas"
2022-05-04 17:13:45+00:00,"and if you want to know why you should vote for Leni Robredo, click on this thread to learn about the things she did while being a vice president and things she did before being a vice president! https://t.co/sy2kuaxtDH"
2022-05-04 17:13:33+00:00,"@maaro61 more reads to enlighten, I hope these articles help
- https://t.co/wqDnXglU6b
- https://t.co/6I6SNdl0H4"
2022-05-04 17:13:30+00:00,"@EndayaKurt LENI ROBREDO 💗💚
 #LetLeniLead
#KulayRosasAngBukas 
#LeniKiko2022"
2022-05-04 17:13:19+00:00,"3. Democracy

Well, Tatay Digs has beaten democracy up by a very large extent. The EJKs, the imprisonment of Sen. Leila De Lima, and the relentless red-tagging aimed at VP Leni Robredo. All that's left is to deliver a final blow."
2022-05-04 17:13:07+00:00,@stellberrychick LENI ROBREDO📣
2022-05-04 17:12:48+00:00,"namatay sa gutom noong panahon ng pamamalakad ni fem, at lahat ng pangaabuso sa human rights na kailan man ay hindi makatao... si bongbong marcos ay nag-benefit sa mga ninakaw nila sa kaban ng bayan"
2022-05-04 17:12:47+00:00,"Doon tayo sa #GobyernongTapatAngatBuhayLahat at #MasRadikalMagmahal. 

🌸 Bakit si Leni | #LetLeniLead2022: https://t.co/U1E6au8XRS
🍀 Bakit si Kiko | #KikoForVicePresident2022: https://t.co/uWFOvOQKmu

BAKIT SI LENI ROBREDO: https://t.co/x5du9TPOv3"
2022-05-04 17:12:18+00:00,"tara maki-clout chasing tayo! I'll host a twitter space mainly for fellow supporters of VP LENI ROBREDO pero kahit ano mang kulay mo, welcome ka dito! Kamustahan lang about your week, if feel mo rin ang lelectin anxiety and if productive ka ba these past few days. Tara? G! 8:30pm"
2022-05-04 17:12:12+00:00,"Paano magbibigay ng trabaho si bongbong marcos kung sya mismo tamad at hindi nagtatrabaho?

#ashsgs"
